invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total_price,profit,year,month,day,day_of_week,hour
175,WALM071,Lufkin,Food and beverages,19.79,8,18/01/2019,23/03/2026 12:04,Ewallet,8.7,0.33,158.32,52.2456,2019,1,18,Friday,12
176,WALM060,DeSoto,Home and lifestyle,33.84,9,21/03/2019,23/03/2026 16:21,Ewallet,8.8,0.33,304.56,100.5048,2019,3,21,Thursday,16
177,WALM073,Seguin,Food and beverages,22.17,8,03/03/2019,23/03/2026 17:01,Credit card,9.6,0.33,177.36,58.5288,2019,3,3,Sunday,17
178,WALM059,Pflugerville,Fashion accessories,22.51,7,13/02/2019,23/03/2026 10:50,Credit card,4.8,0.33,157.57,51.9981,2019,2,13,Wednesday,10
179,WALM012,Garland,Food and beverages,73.88,6,23/03/2019,23/03/2026 19:16,Ewallet,4.4,0.48,443.28,212.7744,2019,3,23,Saturday,19
180,WALM086,Rosenberg,Health and beauty,86.8,3,28/01/2019,23/03/2026 16:47,Ewallet,9.9,0.33,260.4,85.932,2019,1,28,Monday,16
181,WALM073,Seguin,Fashion accessories,64.26,7,02/09/2019,23/03/2026 10:00,Cash,5.7,0.33,449.82,148.4406,2019,9,2,Monday,10
182,WALM028,Odessa,Food and beverages,38.47,8,23/01/2019,23/03/2026 11:51,Cash,7.7,0.48,307.76,147.7248,2019,1,23,Wednesday,11
183,WALM053,Conroe,Sports and travel,15.5,10,23/03/2019,23/03/2026 10:55,Ewallet,8,0.57,155,88.35,2019,3,23,Saturday,10
184,WALM024,Carrollton,Health and beauty,34.31,8,25/01/2019,23/03/2026 15:00,Ewallet,5.7,0.48,274.48,131.7504,2019,1,25,Friday,15
185,WALM097,Alice,Sports and travel,12.34,7,03/04/2019,23/03/2026 11:19,Credit card,6.7,0.18,86.38,15.5484,2019,4,3,Wednesday,11
186,WALM072,Lancaster,Food and beverages,18.08,3,03/05/2019,23/03/2026 19:46,Ewallet,8,0.33,54.24,17.8992,2019,5,3,Friday,19
187,WALM023,Midland,Home and lifestyle,94.49,8,03/03/2019,23/03/2026 19:00,Ewallet,7.5,0.48,755.92,362.8416,2019,3,3,Sunday,19
188,WALM038,Sugar Land,Home and lifestyle,46.47,4,02/08/2019,23/03/2026 10:53,Cash,7,0.48,185.88,89.2224,2019,8,2,Friday,10
189,WALM078,Del Rio,Home and lifestyle,74.07,1,02/10/2019,23/03/2026 12:50,Ewallet,9.9,0.33,74.07,24.4431,2019,10,2,Wednesday,12
190,WALM084,Schertz,Home and lifestyle,69.81,4,28/01/2019,23/03/2026 20:50,Credit card,5.9,0.33,279.24,92.1492,2019,1,28,Monday,20
191,WALM059,Pflugerville,Home and lifestyle,77.04,3,02/11/2019,23/03/2026 10:39,Credit card,7.2,0.33,231.12,76.2696,2019,11,2,Saturday,10
192,WALM062,Galveston,Fashion accessories,73.52,2,15/01/2019,23/03/2026 13:41,Ewallet,4.6,0.33,147.04,48.5232,2019,1,15,Tuesday,13
193,WALM090,Brownwood,Food and beverages,87.8,9,16/03/2019,23/03/2026 19:08,Cash,9.2,0.33,790.2,260.766,2019,3,16,Saturday,19
194,WALM015,Grand Prairie,Home and lifestyle,25.55,4,26/01/2019,23/03/2026 20:23,Ewallet,5.7,0.48,102.2,49.056,2019,1,26,Saturday,20
195,WALM003,San Antonio,Electronic accessories,32.71,5,19/03/2019,23/03/2026 11:30,Credit card,9.9,0.48,163.55,78.504,2019,3,19,Tuesday,11
196,WALM066,Grapevine,Fashion accessories,74.29,1,13/01/2019,23/03/2026 19:30,Cash,5,0.33,74.29,24.5157,2019,1,13,Sunday,19
197,WALM079,La Porte,Health and beauty,43.7,2,26/03/2019,23/03/2026 18:03,Cash,4.9,0.33,87.4,28.842,2019,3,26,Tuesday,18
198,WALM002,Dallas,Home and lifestyle,25.29,1,23/03/2019,23/03/2026 10:13,Ewallet,6.1,0.36,25.29,9.1044,2019,3,23,Saturday,10
199,WALM094,Alamo,Health and beauty,41.5,4,03/12/2019,23/03/2026 19:58,Credit card,8.2,0.33,166,54.78,2019,12,3,Tuesday,19
200,WALM047,Flower Mound,Food and beverages,71.39,5,17/02/2019,23/03/2026 19:57,Credit card,5.5,0.48,356.95,171.336,2019,2,17,Sunday,19
201,WALM100,Canyon,Sports and travel,19.15,6,29/01/2019,23/03/2026 10:01,Credit card,6.8,0.18,114.9,20.682,2019,1,29,Tuesday,10
202,WALM005,Fort Worth,Electronic accessories,57.49,4,15/03/2019,23/03/2026 11:57,Cash,6.6,0.48,229.96,110.3808,2019,3,15,Friday,11
203,WALM086,Rosenberg,Electronic accessories,61.41,7,14/01/2019,23/03/2026 10:02,Cash,9.8,0.33,429.87,141.8571,2019,1,14,Monday,10
204,WALM029,Round Rock,Health and beauty,25.9,10,02/06/2019,23/03/2026 14:51,Ewallet,8.7,0.48,259,124.32,2019,6,2,Sunday,14
205,WALM065,Texas City,Home and lifestyle,17.77,5,15/02/2019,23/03/2026 12:42,Credit card,5.4,0.33,88.85,29.3205,2019,2,15,Friday,12
206,WALM085,Kerrville,Health and beauty,23.03,9,01/03/2019,23/03/2026 12:02,Ewallet,7.9,0.33,207.27,68.3991,2019,3,1,Friday,12
207,WALM034,College Station,Electronic accessories,66.65,9,01/04/2019,23/03/2026 18:19,Credit card,9.7,0.48,599.85,287.928,2019,4,1,Monday,18
208,WALM055,Waxahachie,Home and lifestyle,28.53,10,18/03/2019,23/03/2026 17:38,Ewallet,7.8,0.33,285.3,94.149,2019,3,18,Monday,17
209,WALM043,Baytown,Fashion accessories,30.37,3,28/03/2019,23/03/2026 13:41,Ewallet,5.1,0.48,91.11,43.7328,2019,3,28,Thursday,13
210,WALM003,San Antonio,Electronic accessories,99.73,9,03/02/2019,23/03/2026 19:42,Credit card,6.5,0.48,897.57,430.8336,2019,2,3,Sunday,19
211,WALM050,Victoria,Electronic accessories,26.23,9,25/01/2019,23/03/2026 20:24,Ewallet,5.9,0.48,236.07,113.3136,2019,1,25,Friday,20
212,WALM057,Euless,Food and beverages,93.26,9,16/01/2019,23/03/2026 18:08,Cash,8.8,0.33,839.34,276.9822,2019,1,16,Wednesday,18
213,WALM088,Cleburne,Home and lifestyle,92.36,5,20/03/2019,23/03/2026 19:17,Ewallet,4.9,0.33,461.8,152.394,2019,3,20,Wednesday,19
214,WALM093,Angleton,Sports and travel,46.42,3,01/04/2019,23/03/2026 13:24,Credit card,4.4,0.33,139.26,45.9558,2019,4,1,Monday,13
215,WALM065,Texas City,Sports and travel,29.61,7,03/11/2019,23/03/2026 15:53,Cash,6.5,0.33,207.27,68.3991,2019,11,3,Sunday,15
216,WALM072,Lancaster,Home and lifestyle,18.28,1,22/03/2019,23/03/2026 15:05,Credit card,8.3,0.33,18.28,6.0324,2019,3,22,Friday,15
217,WALM038,Sugar Land,Sports and travel,24.77,5,24/03/2019,23/03/2026 18:27,Cash,8.5,0.48,123.85,59.448,2019,3,24,Sunday,18
218,WALM081,Friendswood,Electronic accessories,94.64,3,21/02/2019,23/03/2026 16:55,Cash,5.5,0.33,283.92,93.6936,2019,2,21,Thursday,16
219,WALM043,Baytown,Fashion accessories,94.87,8,02/12/2019,23/03/2026 12:58,Ewallet,8.7,0.48,758.96,364.3008,2019,12,2,Monday,12
220,WALM044,Pharr,Food and beverages,57.34,3,03/10/2019,23/03/2026 18:59,Credit card,7.9,0.48,172.02,82.5696,2019,10,3,Thursday,18
221,WALM002,Dallas,Electronic accessories,45.35,6,31/01/2019,23/03/2026 13:44,Ewallet,6.1,0.36,272.1,97.956,2019,1,31,Thursday,13
222,WALM056,Rowlett,Food and beverages,62.08,7,03/06/2019,23/03/2026 13:46,Ewallet,5.4,0.33,434.56,143.4048,2019,6,3,Monday,13
223,WALM020,Killeen,Electronic accessories,11.81,5,17/02/2019,23/03/2026 18:06,Cash,9.4,0.48,59.05,28.344,2019,2,17,Sunday,18
224,WALM026,Denton,Fashion accessories,12.54,1,21/02/2019,23/03/2026 12:38,Cash,8.2,0.48,12.54,6.0192,2019,2,21,Thursday,12
225,WALM003,San Antonio,Food and beverages,43.25,2,20/03/2019,23/03/2026 15:56,Cash,6.2,0.48,86.5,41.52,2019,3,20,Wednesday,15
226,WALM067,Haltom City,Sports and travel,87.16,2,01/11/2019,23/03/2026 14:29,Credit card,9.7,0.33,174.32,57.5256,2019,11,1,Friday,14
227,WALM059,Pflugerville,Health and beauty,69.37,9,26/01/2019,23/03/2026 19:14,Ewallet,4,0.33,624.33,206.0289,2019,1,26,Saturday,19
228,WALM068,Burleson,Electronic accessories,37.06,4,31/01/2019,23/03/2026 16:24,Ewallet,9.7,0.33,148.24,48.9192,2019,1,31,Thursday,16
229,WALM049,North Richland Hills,Electronic accessories,90.7,6,26/02/2019,23/03/2026 10:52,Cash,5.3,0.48,544.2,261.216,2019,2,26,Tuesday,10
230,WALM087,Waxahachie,Home and lifestyle,63.42,8,03/11/2019,23/03/2026 12:55,Ewallet,7.4,0.33,507.36,167.4288,2019,11,3,Sunday,12
231,WALM007,Arlington,Fashion accessories,81.37,2,26/01/2019,23/03/2026 19:28,Cash,6.5,0.48,162.74,78.1152,2019,1,26,Saturday,19
232,WALM024,Carrollton,Electronic accessories,10.59,3,03/12/2019,23/03/2026 13:52,Credit card,8.7,0.48,31.77,15.2496,2019,12,3,Tuesday,13
233,WALM059,Pflugerville,Health and beauty,84.09,9,02/11/2019,23/03/2026 10:54,Cash,8,0.33,756.81,249.7473,2019,11,2,Saturday,10
234,WALM045,Missouri City,Fashion accessories,73.82,4,21/02/2019,23/03/2026 18:31,Credit card,6.7,0.48,295.28,141.7344,2019,2,21,Thursday,18
235,WALM069,Rockwall,Health and beauty,51.94,10,03/09/2019,23/03/2026 18:24,Ewallet,6.5,0.33,519.4,171.402,2019,9,3,Tuesday,18
236,WALM084,Schertz,Sports and travel,93.14,2,20/01/2019,23/03/2026 18:09,Ewallet,4.1,0.33,186.28,61.4724,2019,1,20,Sunday,18
237,WALM068,Burleson,Health and beauty,17.41,5,28/01/2019,23/03/2026 15:16,Credit card,4.9,0.33,87.05,28.7265,2019,1,28,Monday,15
238,WALM023,Midland,Fashion accessories,44.22,5,03/05/2019,23/03/2026 17:07,Credit card,8.6,0.48,221.1,106.128,2019,5,3,Friday,17
239,WALM040,Edinburg,Electronic accessories,13.22,5,03/02/2019,23/03/2026 19:26,Cash,4.3,0.48,66.1,31.728,2019,2,3,Sunday,19
240,WALM085,Kerrville,Fashion accessories,89.69,1,01/11/2019,23/03/2026 11:20,Ewallet,4.9,0.33,89.69,29.5977,2019,11,1,Friday,11
241,WALM009,Plano,Food and beverages,24.94,9,01/11/2019,23/03/2026 16:49,Credit card,5.6,0.48,224.46,107.7408,2019,11,1,Friday,16
242,WALM100,Canyon,Health and beauty,59.77,2,03/11/2019,23/03/2026 12:01,Credit card,5.8,0.18,119.54,21.5172,2019,11,3,Sunday,12
243,WALM077,Coppell,Fashion accessories,93.2,2,28/02/2019,23/03/2026 18:37,Credit card,6,0.33,186.4,61.512,2019,2,28,Thursday,18
244,WALM034,College Station,Home and lifestyle,62.65,4,01/05/2019,23/03/2026 11:25,Cash,4.2,0.48,250.6,120.288,2019,5,1,Wednesday,11
245,WALM070,Hurst,Home and lifestyle,93.87,8,02/02/2019,23/03/2026 18:42,Credit card,8.3,0.33,750.96,247.8168,2019,2,2,Saturday,18
246,WALM021,McAllen,Home and lifestyle,47.59,8,01/01/2019,23/03/2026 14:47,Cash,5.7,0.48,380.72,182.7456,2019,1,1,Tuesday,14
247,WALM044,Pharr,Electronic accessories,81.4,3,02/09/2019,23/03/2026 19:43,Cash,4.8,0.48,244.2,117.216,2019,9,2,Monday,19
248,WALM055,Waxahachie,Fashion accessories,17.94,5,23/01/2019,23/03/2026 14:04,Ewallet,6.8,0.33,89.7,29.601,2019,1,23,Wednesday,14
249,WALM019,Pasadena,Electronic accessories,77.72,4,01/07/2019,23/03/2026 16:11,Credit card,8.8,0.48,310.88,149.2224,2019,7,1,Monday,16
250,WALM026,Denton,Food and beverages,73.06,7,14/01/2019,23/03/2026 19:06,Credit card,4.2,0.48,511.42,245.4816,2019,1,14,Monday,19
251,WALM033,Pearland,Food and beverages,46.55,9,02/02/2019,23/03/2026 15:34,Ewallet,6.4,0.48,418.95,201.096,2019,2,2,Saturday,15
252,WALM078,Del Rio,Fashion accessories,35.19,10,17/03/2019,23/03/2026 19:06,Credit card,8.4,0.33,351.9,116.127,2019,3,17,Sunday,19
253,WALM066,Grapevine,Sports and travel,14.39,2,03/02/2019,23/03/2026 19:44,Credit card,7.2,0.33,28.78,9.4974,2019,2,3,Sunday,19
254,WALM011,Lubbock,Home and lifestyle,23.75,4,16/03/2019,23/03/2026 11:22,Cash,5.2,0.48,95,45.6,2019,3,16,Saturday,11
255,WALM016,Brownsville,Home and lifestyle,58.9,8,01/06/2019,23/03/2026 11:23,Cash,8.9,0.48,471.2,226.176,2019,6,1,Saturday,11
256,WALM048,Harlingen,Fashion accessories,32.62,4,29/01/2019,23/03/2026 14:12,Cash,9,0.48,130.48,62.6304,2019,1,29,Tuesday,14
257,WALM067,Haltom City,Electronic accessories,66.35,1,31/01/2019,23/03/2026 10:46,Credit card,9.7,0.33,66.35,21.8955,2019,1,31,Thursday,10
258,WALM049,North Richland Hills,Home and lifestyle,25.91,6,02/05/2019,23/03/2026 10:16,Ewallet,8.7,0.48,155.46,74.6208,2019,5,2,Thursday,10
259,WALM029,Round Rock,Electronic accessories,32.25,4,13/02/2019,23/03/2026 12:38,Ewallet,6.5,0.48,129,61.92,2019,2,13,Wednesday,12
260,WALM100,Canyon,Electronic accessories,65.94,4,02/07/2019,23/03/2026 13:05,Credit card,6.9,0.18,263.76,47.4768,2019,7,2,Tuesday,13
261,WALM074,Weslaco,Electronic accessories,75.06,9,19/03/2019,23/03/2026 13:25,Cash,6.2,0.33,675.54,222.9282,2019,3,19,Tuesday,13
262,WALM019,Pasadena,Fashion accessories,16.45,4,03/07/2019,23/03/2026 14:53,Ewallet,5.6,0.48,65.8,31.584,2019,7,3,Wednesday,14
263,WALM022,Mesquite,Fashion accessories,38.3,4,13/03/2019,23/03/2026 19:22,Cash,5.7,0.48,153.2,73.536,2019,3,13,Wednesday,19
264,WALM099,Weatherford,Sports and travel,22.24,10,02/09/2019,23/03/2026 11:00,Cash,4.2,0.18,222.4,40.032,2019,9,2,Monday,11
265,WALM095,Big Spring,Sports and travel,54.45,1,26/02/2019,23/03/2026 19:24,Ewallet,7.9,0.33,54.45,17.9685,2019,2,26,Tuesday,19
266,WALM075,San Marcos,Sports and travel,98.4,7,03/12/2019,23/03/2026 12:43,Credit card,8.7,0.33,688.8,227.304,2019,12,3,Tuesday,12
267,WALM072,Lancaster,Home and lifestyle,35.47,4,14/03/2019,23/03/2026 17:22,Credit card,6.9,0.33,141.88,46.8204,2019,3,14,Thursday,17
268,WALM081,Friendswood,Food and beverages,74.6,10,01/08/2019,23/03/2026 20:55,Cash,9.5,0.33,746,246.18,2019,8,1,Thursday,20
269,WALM001,Houston,Home and lifestyle,70.74,4,01/05/2019,23/03/2026 16:05,Credit card,4.4,0.36,282.96,101.8656,2019,5,1,Wednesday,16
270,WALM001,Houston,Home and lifestyle,35.54,10,01/04/2019,23/03/2026 13:34,Ewallet,7,0.36,355.4,127.944,2019,4,1,Monday,13
271,WALM069,Rockwall,Sports and travel,67.43,5,03/06/2019,23/03/2026 18:13,Ewallet,6.3,0.33,337.15,111.2595,2019,6,3,Monday,18
272,WALM027,Abilene,Health and beauty,21.12,2,01/03/2019,23/03/2026 19:17,Cash,9.7,0.48,42.24,20.2752,2019,3,1,Friday,19
273,WALM094,Alamo,Home and lifestyle,21.54,9,01/07/2019,23/03/2026 11:44,Credit card,8.8,0.33,193.86,63.9738,2019,7,1,Monday,11
274,WALM025,Waco,Home and lifestyle,12.03,2,27/01/2019,23/03/2026 15:51,Cash,5.1,0.48,24.06,11.5488,2019,1,27,Sunday,15
275,WALM042,Bryan,Health and beauty,99.71,6,26/02/2019,23/03/2026 16:52,Ewallet,7.9,0.48,598.26,287.1648,2019,2,26,Tuesday,16
276,WALM056,Rowlett,Fashion accessories,47.97,7,01/07/2019,23/03/2026 20:52,Cash,6.2,0.33,335.79,110.8107,2019,7,1,Monday,20
277,WALM027,Abilene,Home and lifestyle,21.82,10,01/07/2019,23/03/2026 17:36,Cash,7.1,0.48,218.2,104.736,2019,7,1,Monday,17
278,WALM046,Temple,Fashion accessories,95.42,4,02/02/2019,23/03/2026 13:23,Ewallet,6.4,0.48,381.68,183.2064,2019,2,2,Saturday,13
279,WALM091,Little Elm,Fashion accessories,70.99,10,20/03/2019,23/03/2026 16:28,Cash,5.7,0.33,709.9,234.267,2019,3,20,Wednesday,16
280,WALM051,New Braunfels,Sports and travel,44.02,10,20/03/2019,23/03/2026 19:57,Credit card,9.6,0.48,440.2,211.296,2019,3,20,Wednesday,19
281,WALM073,Seguin,Home and lifestyle,69.96,8,15/02/2019,23/03/2026 17:01,Credit card,6.4,0.33,559.68,184.6944,2019,2,15,Friday,17
282,WALM036,Allen,Home and lifestyle,37,1,03/06/2019,23/03/2026 13:29,Credit card,7.9,0.48,37,17.76,2019,6,3,Monday,13
283,WALM097,Alice,Sports and travel,15.34,1,01/06/2019,23/03/2026 11:09,Cash,6.5,0.18,15.34,2.7612,2019,6,1,Saturday,11
284,WALM030,Richardson,Health and beauty,99.83,6,03/04/2019,23/03/2026 15:02,Ewallet,8.5,0.48,598.98,287.5104,2019,4,3,Wednesday,15
285,WALM079,La Porte,Health and beauty,47.67,4,03/12/2019,23/03/2026 14:21,Cash,9.1,0.33,190.68,62.9244,2019,12,3,Tuesday,14
286,WALM052,Mansfield,Health and beauty,66.68,5,20/02/2019,23/03/2026 18:01,Cash,7.6,0.57,333.4,190.038,2019,2,20,Wednesday,18
287,WALM010,Laredo,Home and lifestyle,74.86,1,24/03/2019,23/03/2026 14:49,Cash,6.9,0.48,74.86,35.9328,2019,3,24,Sunday,14
288,WALM079,La Porte,Sports and travel,23.75,9,31/01/2019,23/03/2026 12:02,Cash,9.5,0.33,213.75,70.5375,2019,1,31,Thursday,12
289,WALM094,Alamo,Food and beverages,48.51,7,25/01/2019,23/03/2026 13:30,Credit card,5.2,0.33,339.57,112.0581,2019,1,25,Friday,13
290,WALM074,Weslaco,Home and lifestyle,94.88,7,02/03/2019,23/03/2026 14:38,Cash,4.2,0.33,664.16,219.1728,2019,3,2,Saturday,14
291,WALM017,McKinney,Electronic accessories,40.3,10,24/01/2019,23/03/2026 17:37,Credit card,7,0.48,403,193.44,2019,1,24,Thursday,17
292,WALM040,Edinburg,Electronic accessories,27.85,7,14/03/2019,23/03/2026 17:20,Ewallet,6,0.48,194.95,93.576,2019,3,14,Thursday,17
293,WALM007,Arlington,Electronic accessories,62.48,1,18/02/2019,23/03/2026 20:29,Cash,4.7,0.48,62.48,29.9904,2019,2,18,Monday,20
294,WALM015,Grand Prairie,Food and beverages,36.36,2,21/01/2019,23/03/2026 10:00,Cash,7.1,0.48,72.72,34.9056,2019,1,21,Monday,10
295,WALM023,Midland,Health and beauty,18.11,10,13/03/2019,23/03/2026 11:46,Ewallet,5.9,0.48,181.1,86.928,2019,3,13,Wednesday,11
296,WALM014,Amarillo,Electronic accessories,51.92,5,03/03/2019,23/03/2026 13:42,Cash,7.5,0.48,259.6,124.608,2019,3,3,Sunday,13
297,WALM036,Allen,Electronic accessories,28.84,4,29/03/2019,23/03/2026 14:44,Cash,6.4,0.48,115.36,55.3728,2019,3,29,Friday,14
298,WALM085,Kerrville,Home and lifestyle,78.38,6,01/10/2019,23/03/2026 14:16,Ewallet,5.8,0.33,470.28,155.1924,2019,10,1,Tuesday,14
299,WALM095,Big Spring,Home and lifestyle,60.01,4,25/01/2019,23/03/2026 15:54,Cash,4.5,0.33,240.04,79.2132,2019,1,25,Friday,15
300,WALM017,McKinney,Home and lifestyle,88.61,1,19/01/2019,23/03/2026 10:21,Cash,7.7,0.48,88.61,42.5328,2019,1,19,Saturday,10
301,WALM100,Canyon,Fashion accessories,99.82,2,01/02/2019,23/03/2026 18:09,Credit card,6.7,0.18,199.64,35.9352,2019,2,1,Friday,18
302,WALM048,Harlingen,Health and beauty,39.01,1,03/12/2019,23/03/2026 16:46,Credit card,4.7,0.48,39.01,18.7248,2019,12,3,Tuesday,16
303,WALM031,Lewisville,Food and beverages,48.61,1,25/02/2019,23/03/2026 15:31,Cash,4.4,0.48,48.61,23.3328,2019,2,25,Monday,15
304,WALM026,Denton,Electronic accessories,51.19,4,18/03/2019,23/03/2026 17:15,Credit card,4.7,0.48,204.76,98.2848,2019,3,18,Monday,17
305,WALM045,Missouri City,Electronic accessories,14.96,8,23/02/2019,23/03/2026 12:29,Credit card,8.6,0.48,119.68,57.4464,2019,2,23,Saturday,12
306,WALM053,Conroe,Electronic accessories,72.2,7,26/03/2019,23/03/2026 20:14,Ewallet,4.3,0.21,505.4,106.134,2019,3,26,Tuesday,20
307,WALM088,Cleburne,Sports and travel,40.23,7,30/03/2019,23/03/2026 13:22,Cash,9.6,0.33,281.61,92.9313,2019,3,30,Saturday,13
308,WALM066,Grapevine,Home and lifestyle,88.79,8,17/02/2019,23/03/2026 17:09,Cash,4.1,0.33,710.32,234.4056,2019,2,17,Sunday,17
309,WALM033,Pearland,Electronic accessories,26.48,3,21/03/2019,23/03/2026 10:40,Ewallet,4.7,0.48,79.44,38.1312,2019,3,21,Thursday,10
310,WALM012,Garland,Fashion accessories,81.91,2,03/05/2019,23/03/2026 17:43,Cash,7.8,0.48,163.82,78.6336,2019,5,3,Friday,17
311,WALM036,Allen,Sports and travel,79.93,6,31/01/2019,23/03/2026 14:04,Cash,5.5,0.48,479.58,230.1984,2019,1,31,Thursday,14
312,WALM076,Huntsville,Fashion accessories,69.33,2,02/05/2019,23/03/2026 19:05,Ewallet,9.7,0.33,138.66,45.7578,2019,5,2,Thursday,19
313,WALM012,Garland,Food and beverages,14.23,5,02/01/2019,23/03/2026 10:08,Credit card,4.4,0.48,71.15,34.152,2019,1,2,Wednesday,10
314,WALM026,Denton,Health and beauty,15.55,9,03/07/2019,23/03/2026 13:12,Cash,5,0.48,139.95,67.176,2019,7,3,Wednesday,13
315,WALM075,San Marcos,Electronic accessories,78.13,10,02/10/2019,23/03/2026 20:51,Cash,4.4,0.33,781.3,257.829,2019,10,2,Wednesday,20
316,WALM030,Richardson,Food and beverages,99.37,2,14/02/2019,23/03/2026 17:29,Cash,5.2,0.48,198.74,95.3952,2019,2,14,Thursday,17
317,WALM012,Garland,Food and beverages,21.08,3,02/09/2019,23/03/2026 10:25,Cash,7.3,0.48,63.24,30.3552,2019,9,2,Monday,10
318,WALM091,Little Elm,Electronic accessories,74.79,5,01/10/2019,23/03/2026 11:34,Cash,4.9,0.33,373.95,123.4035,2019,10,1,Tuesday,11
319,WALM048,Harlingen,Health and beauty,29.67,7,03/11/2019,23/03/2026 18:58,Credit card,8.1,0.48,207.69,99.6912,2019,11,3,Sunday,18
320,WALM059,Pflugerville,Health and beauty,44.07,4,18/02/2019,23/03/2026 16:28,Ewallet,8.4,0.33,176.28,58.1724,2019,2,18,Monday,16
321,WALM065,Texas City,Food and beverages,22.93,9,26/02/2019,23/03/2026 20:26,Cash,5.5,0.33,206.37,68.1021,2019,2,26,Tuesday,20
322,WALM016,Brownsville,Health and beauty,39.42,1,18/01/2019,23/03/2026 15:08,Cash,8.4,0.48,39.42,18.9216,2019,1,18,Friday,15
323,WALM037,League City,Health and beauty,15.26,6,15/02/2019,23/03/2026 18:03,Ewallet,9.8,0.48,91.56,43.9488,2019,2,15,Friday,18
324,WALM010,Laredo,Fashion accessories,61.77,5,03/08/2019,23/03/2026 13:21,Cash,6.7,0.48,308.85,148.248,2019,8,3,Saturday,13
325,WALM086,Rosenberg,Home and lifestyle,21.52,6,17/01/2019,23/03/2026 12:48,Credit card,9.4,0.33,129.12,42.6096,2019,1,17,Thursday,12
326,WALM088,Cleburne,Sports and travel,97.74,4,03/12/2019,23/03/2026 19:53,Ewallet,6.4,0.33,390.96,129.0168,2019,12,3,Tuesday,19
327,WALM069,Rockwall,Food and beverages,99.78,5,03/09/2019,23/03/2026 19:09,Cash,5.4,0.33,498.9,164.637,2019,9,3,Tuesday,19
328,WALM057,Euless,Food and beverages,94.26,4,03/12/2019,23/03/2026 16:30,Cash,8.6,0.33,377.04,124.4232,2019,12,3,Tuesday,16
329,WALM052,Mansfield,Health and beauty,51.13,4,25/01/2019,23/03/2026 10:11,Credit card,4,0.57,204.52,116.5764,2019,1,25,Friday,10
330,WALM063,Georgetown,Electronic accessories,36.36,4,25/03/2019,23/03/2026 13:07,Cash,7.6,0.33,145.44,47.9952,2019,3,25,Monday,13
331,WALM071,Lufkin,Home and lifestyle,22.02,9,02/07/2019,23/03/2026 18:48,Cash,6.8,0.33,198.18,65.3994,2019,7,2,Tuesday,18
332,WALM076,Huntsville,Food and beverages,32.9,3,17/02/2019,23/03/2026 17:27,Credit card,9.1,0.33,98.7,32.571,2019,2,17,Sunday,17
333,WALM070,Hurst,Fashion accessories,77.02,5,02/03/2019,23/03/2026 15:59,Cash,5.5,0.33,385.1,127.083,2019,3,2,Saturday,15
334,WALM034,College Station,Food and beverages,23.48,2,14/03/2019,23/03/2026 11:21,Credit card,7.9,0.48,46.96,22.5408,2019,3,14,Thursday,11
335,WALM089,Southlake,Sports and travel,14.7,5,24/03/2019,23/03/2026 13:48,Ewallet,8.5,0.33,73.5,24.255,2019,3,24,Sunday,13
336,WALM032,Tyler,Electronic accessories,28.45,5,21/03/2019,23/03/2026 10:17,Credit card,9.1,0.48,142.25,68.28,2019,3,21,Thursday,10
337,WALM024,Carrollton,Fashion accessories,76.4,9,19/03/2019,23/03/2026 15:49,Ewallet,7.5,0.48,687.6,330.048,2019,3,19,Tuesday,15
338,WALM100,Canyon,Sports and travel,57.95,6,24/02/2019,23/03/2026 13:02,Cash,5.2,0.18,347.7,62.586,2019,2,24,Sunday,13
339,WALM016,Brownsville,Electronic accessories,47.65,3,28/03/2019,23/03/2026 12:58,Credit card,9.5,0.48,142.95,68.616,2019,3,28,Thursday,12
340,WALM051,New Braunfels,Food and beverages,42.82,9,02/05/2019,23/03/2026 15:26,Credit card,8.9,0.48,385.38,184.9824,2019,5,2,Thursday,15
341,WALM014,Amarillo,Electronic accessories,48.09,3,02/10/2019,23/03/2026 18:23,Credit card,7.8,0.48,144.27,69.2496,2019,10,2,Wednesday,18
342,WALM030,Richardson,Health and beauty,55.97,7,03/05/2019,23/03/2026 19:06,Ewallet,8.9,0.48,391.79,188.0592,2019,5,3,Friday,19
343,WALM037,League City,Health and beauty,76.9,7,15/02/2019,23/03/2026 20:21,Cash,7.7,0.48,538.3,258.384,2019,2,15,Friday,20
344,WALM045,Missouri City,Food and beverages,97.03,5,30/01/2019,23/03/2026 16:24,Credit card,9.3,0.48,485.15,232.872,2019,1,30,Wednesday,16
345,WALM007,Arlington,Sports and travel,44.65,3,14/02/2019,23/03/2026 15:04,Cash,6.2,0.48,133.95,64.296,2019,2,14,Thursday,15
346,WALM057,Euless,Fashion accessories,77.93,9,27/02/2019,23/03/2026 16:10,Ewallet,7.6,0.33,701.37,231.4521,2019,2,27,Wednesday,16
347,WALM096,Eagle Pass,Electronic accessories,71.95,1,02/04/2019,23/03/2026 12:14,Cash,7.3,0.18,71.95,12.951,2019,4,2,Tuesday,12
348,WALM066,Grapevine,Home and lifestyle,89.25,8,20/01/2019,23/03/2026 10:13,Cash,4.7,0.33,714,235.62,2019,1,20,Sunday,10
